ID,Neutral Score,Positive Score,Negative Score,Compund Score,Likes,Views,Like/Views,Comment Score Neg,Comment Score Pos,Comment Score Neu,Comment Score Compund
b8n-wpvBjrw,0.747454148471616,0.15349781659388642,0.09686681222707423,0.05398034934497816,508316.0,10673844.0,4.762258095583934,0.039970000000000006,0.21504999999999996,0.7449799999999999,0.12459800000000003
7WYXtNw_6Dw,0.8189166666666666,0.18108333333333335,0.0,0.22194166666666668,4111.0,703297.0,0.5845325659003238,0.058517241379310345,0.21798275862068964,0.7062413793103448,0.16042241379310346
Xl9qVBP4cwE,0.8229910233393174,0.15306822262118489,0.02394254937163376,0.10255026929982032,32777.0,1390498.0,2.35721302727512,0.07779,0.14971999999999996,0.7724599999999998,0.128545
3hvFAvGBrho,0.6868271604938273,0.3131728395061728,0.0,0.15852592592592593,6768.0,392294.0,1.7252366847313494,0.01426,0.24697000000000002,0.65876,0.2566699999999999
kVT3nPoVP8Y,1.0,0.0,0.0,0.0,50513.0,1180741.0,4.2780762250146305,0.19448999999999997,0.18169999999999997,0.61381,0.012814000000000008
JE22hiUR2dI,0.7517142857142859,0.11386428571428574,0.13442142857142844,-0.02294178571428579,585539.0,7957198.0,7.358607891873496,0.08371999999999997,0.19646000000000008,0.71981,0.079627
3IzXOxRxrYc,1.0,0.0,0.0,0.0,508058.0,6097418.0,8.332346576862534,0.03607,0.09184999999999999,0.8720899999999999,0.07287199999999999
X5S63hXaq6k,0.7103636363636364,0.26036363636363635,0.029272727272727273,0.13678181818181817,329.0,14055614.0,0.0023407017295722548,0.0,0.0,0.0,0.0
DaoYhoH-QKE,0.7156363636363636,0.2843636363636364,0.0,0.16668181818181818,899.0,14667786.0,0.006129077694479589,0.0449,0.156,0.7990999999999999,0.05971
luCJxk7PMSM,1.0,0.0,0.0,0.0,34239.0,1748747.0,1.957916153680321,0.11415000000000002,0.11639999999999999,0.75947,0.052093
