ID,Neutral Score,Positive Score,Negative Score,Compund Score,Likes,Views,Like/Views,Comment Score Neg,Comment Score Pos,Comment Score Neu,Comment Score Compund
ek8eBgN7VGM,0.7337499999999999,0.20107499999999998,0.06515833333333333,0.22083999999999993,6000.0,98309.0,6.10320519993083,0.18196,0.09824999999999999,0.6997899999999997,0.18623499999999996
rZh68Z5MQ00,0.7896420416386835,0.12762995298858298,0.07937541974479521,0.13786279382135672,5077.0,115749.0,4.386214999697621,0.15870000000000004,0.14906999999999998,0.6922099999999998,0.375234
i9jn_QzUIzc,0.7228895265423236,0.14335868005738886,0.13303515064562418,0.18277044476327195,22824.0,152060.0,15.009864527160332,0.05182000000000001,0.2827600000000001,0.6554300000000004,0.4019259999999999
AZzFw7wOBKk,0.7216393442622951,0.1241639344262295,0.15421311475409835,0.1819213114754098,11399.0,103981.0,10.962579702060953,0.22487000000000001,0.08224000000000001,0.6729099999999998,0.35740500000000003
7MN0YGN0UUQ,0.7362987398072637,0.15158932542624184,0.10989251297257238,0.17150044477390697,16737.0,148197.0,11.293750885645458,0.07265,0.29198000000000013,0.6253500000000001,0.3703099999999999
YhKFYNrjs3A,0.8638571428571428,0.08857142857142856,0.04757142857142858,0.13275714285714285,1181.0,9467180.0,0.012474675668995414,0.11969444444444445,0.14105555555555557,0.6559722222222223,0.2688222222222223
5Q1KqIdQMB8,0.7456842105263155,0.10405263157894738,0.14441520467836255,0.1687333333333333,54218.0,967469.0,5.6041072117039405,0.10918000000000001,0.10271000000000001,0.7781400000000002,0.252131
ZngzNmB-wPE,0.7511999999999972,0.15289562499999984,0.09527249999999997,0.16878418750000015,15695.0,147119.0,10.668234558418694,0.07194,0.27012,0.6479500000000001,0.3707949999999999
qh46LhQwlys,0.6435000000000001,0.21825,0.138,0.29025,1422.0,21759077.0,0.00653520367614858,0.05209090909090909,0.14666666666666667,0.7406363636363636,0.19063030303030298
WQSG6tNoRVw,0.7412663043478266,0.15024728260869571,0.10848641304347822,0.18153967391304365,191968.0,1759913.0,10.90781192024833,0.05035,0.11702000000000001,0.8226400000000003,0.16509499999999996
7r1HfTWMmoo,0.8134282296650722,0.136322966507177,0.04545693779904307,0.12070095693779909,25810.0,547457.0,4.714525524379083,0.10816999999999999,0.11718999999999999,0.7746400000000001,0.2815369999999999
58le7SO95Os,0.7319947735191623,0.1329172473867597,0.134209930313589,0.17359494773519207,15099.0,89710.0,16.830899565265856,0.07986999999999998,0.32293999999999995,0.5971699999999995,0.39698599999999984
37UVB961sTM,0.7248591666666657,0.18694499999999994,0.08736000000000005,0.19437225000000038,12608.0,79850.0,15.789605510331873,0.03656565656565656,0.33797979797979794,0.6254343434343433,0.42283232323232306
dOn3TxymAjQ,0.7669803921568624,0.13761519607843134,0.09540686274509795,0.15125882352941178,306609.0,4159115.0,7.371976971062353,0.07255,0.08206,0.8353999999999999,0.17564000000000005
D3W8Fj0ghX0,0.7179906716417914,0.14752238805970153,0.1344794776119403,0.1910725746268654,29465.0,536361.0,5.493501578228097,0.08366,0.11692000000000004,0.7994299999999999,0.21875399999999992
_cBao8i7h48,0.7678664850136245,0.11792643051771116,0.11419618528610351,0.15956076294277932,51213.0,784015.0,6.53214543089099,0.12502000000000005,0.15228999999999998,0.7226800000000001,0.33993
WEmvSmLsEx4,0.7292166975881246,0.1452764378478662,0.12327940630797769,0.17524857142856917,15347.0,110135.0,13.934716484314706,0.04406999999999999,0.3600099999999999,0.5659000000000001,0.45305499999999993
4tHKJiXRRxw,0.7139540428472686,0.15192398064961982,0.13239564616447821,0.17825431928126936,13748.0,110832.0,12.40435975169626,0.043629999999999995,0.4265999999999998,0.5297599999999999,0.5117179999999998
4y7b03zOqGg,0.8398850174216028,0.06747038327526134,0.0926550522648084,0.09498815331010453,77627.0,634514.0,12.234087821545309,0.08283000000000001,0.17190999999999998,0.7152700000000003,0.30734700000000004
2Z-7lGZnA7s,0.7410734065934056,0.148306813186813,0.10798065934065931,0.16426681318681208,13439.0,106008.0,12.677345106029733,0.04995,0.2914399999999999,0.63865,0.37478699999999987
lTVmHKek3Io,0.796196,0.09387999999999996,0.10992799999999997,0.12423119999999992,49534.0,350797.0,14.120417221355941,0.10518000000000001,0.08691,0.7878900000000002,0.20160699999999993
oeCVZ1bxGgE,0.7765085470085469,0.1291880341880342,0.0942991452991453,0.145498717948718,23332.0,394860.0,5.9089297472521904,0.09209999999999999,0.13574000000000003,0.7721699999999998,0.29781099999999994
6gqDl1_MH6M,0.7430000000000001,0.118531914893617,0.12994468085106384,0.16215617021276596,42588.0,254836.0,16.711924531855782,0.09992999999999999,0.21192999999999998,0.6681499999999998,0.288804
dt8SWGVM9B0,0.7903765432098765,0.13033024691358022,0.07620370370370369,0.12680709876543214,33521.0,313484.0,10.693049725025839,0.07615999999999999,0.09431,0.8295199999999997,0.22001400000000002
mqPZHY_Rezo,0.8008447488584469,0.11165981735159816,0.08749315068493146,0.13789041095890409,195425.0,1824681.0,10.710091243346097,0.09502000000000002,0.2046399999999999,0.6703600000000002,0.32992600000000005
wJMlHKHCtPA,0.8046346749226004,0.08502786377708978,0.10104643962848296,0.13206377708978317,7318.0,72947.0,10.03194099825901,0.09655,0.14692,0.7465299999999999,0.31620800000000016
7LBzc_Z2qCw,0.7314435483870941,0.16660850439882705,0.09534384164222874,0.19056275659824043,25168.0,645780.0,3.8973024869150485,0.01306,0.24508999999999992,0.7218500000000002,0.25606300000000004
rZWFKZ1wH4c,0.7699869451697126,0.1206344647519582,0.10937859007832897,0.1703556135770236,205857.0,2013706.0,10.22279319821265,0.06692999999999999,0.10786000000000001,0.8252300000000001,0.15628899999999998
PfSoPGOn_40,0.7665876777251186,0.16201895734597158,0.07140284360189576,0.16447725118483414,14934.0,235245.0,6.348275202448511,0.10349000000000003,0.11438000000000001,0.7721500000000002,0.2611009999999999
ITwtIqY2Wak,0.8158198198198201,0.09243243243243245,0.08723873873873873,0.12693198198198205,32851.0,231535.0,14.188351653097804,0.10751999999999999,0.10704999999999998,0.7753999999999999,0.27958400000000005
Jz9-3Uhis9Y,0.7651108071135408,0.14444870041039667,0.08428385772913827,0.15816511627907023,12466.0,150964.0,8.257597837895128,0.04891000000000001,0.20447000000000007,0.73666,0.28571799999999997
nS0TWeN_qiE,0.7565069637883005,0.12699721448467965,0.1137214484679666,0.1567671309192201,45332.0,448076.0,10.117033717494353,0.057730000000000004,0.15208000000000005,0.7801899999999997,0.22095000000000004
8_vxKjIZOHY,0.8053136363636362,0.08227727272727273,0.10785909090909096,0.1402286363636363,298722.0,2806462.0,10.644077846056708,0.028459999999999996,0.08941,0.87213,0.11391
FEFupR33cCM,0.7195597173144863,0.16436254416961127,0.10971802120141345,0.1972494699646644,6731.0,61049.0,11.025569624400072,0.009829999999999998,0.2956999999999999,0.6744800000000001,0.33993599999999996
UWgSvXSzW38,0.7130531914893617,0.18163829787234045,0.10525531914893617,0.29901276595744675,71799.0,666324.0,10.775388549714553,0.06609,0.19437999999999994,0.7295600000000002,0.29353699999999994
yqY2VjkPIJg,0.7595809248554913,0.11998265895953757,0.12043352601156065,0.15505173410404638,246483.0,3589984.0,6.865852326918449,0.03086,0.19560000000000002,0.7535399999999997,0.19411699999999996
HAz6wMZftiU,0.7878463855421687,0.10401204819277103,0.10513253012048192,0.13792108433734943,42546.0,335071.0,12.697607372765772,0.07637000000000001,0.1122,0.81143,0.19273000000000004
FEtD2HiIUXA,0.7966315789473689,0.12945065789473684,0.07062500000000001,0.14688059210526322,318391.0,2403301.0,13.248070050318292,0.06247999999999999,0.12699000000000002,0.80054,0.137619
MfhZNVtpEkM,0.770192068800764,0.10171094123268044,0.1266636407071189,0.16043244147157143,3053.0,33414.0,9.136888729275155,0.06971999999999999,0.26712,0.6431200000000002,0.38448799999999994
edt5kIVTlZ0,0.7833103448275863,0.08365517241379312,0.12156321839080458,0.15372758620689653,15103.0,132434.0,11.40417113430086,0.08356000000000002,0.06675,0.8397,0.16388399999999997
E66gMWuJFO8,0.7549733840304184,0.1351178707224335,0.10610266159695814,0.16029923954372619,40287.0,284462.0,14.162524344200632,0.11755999999999997,0.16626000000000002,0.6961799999999999,0.317546
AL3JScxUqnM,0.8276703786191535,0.07854788418708242,0.09378396436525611,0.10678908685968812,304635.0,4143760.0,7.351656466590729,0.22249000000000005,0.12498,0.6425200000000001,0.41541999999999996
hNnQPl05k7k,0.7155788043478262,0.14160869565217388,0.1346657608695652,0.17264619565217404,55007.0,558548.0,9.848213582359977,0.06426,0.13545,0.7802900000000002,0.19782199999999997
mQthhtlryMg,0.6960056818181817,0.16183522727272726,0.14215151515151517,0.20843655303030298,62098.0,456340.0,13.607836262435903,0.09947000000000003,0.15453,0.70604,0.2708759999999999
2VOmKwxGaTw,0.8175592672413792,0.10166594827586213,0.07000000000000002,0.10635905172413797,4599.0,69756.0,6.592981248924824,0.04942999999999999,0.32288999999999995,0.6076900000000001,0.4148289999999998
ZE8jO-SeM2M,0.7288183139534871,0.17213808139534886,0.09540915697674428,0.18938459302325591,3509.0,31998.0,10.96631039439965,0.018840000000000003,0.26642000000000005,0.71477,0.3060759999999999
CWu29PRCUvQ,0.7903162393162394,0.1500512820512821,0.05964957264957264,0.260802564102564,405585.0,9348712.0,4.338405119336225,0.01282,0.02388,0.9532999999999998,0.063948
oz7zSiiL57M,0.7852929687500002,0.12377343750000001,0.08311328125,0.13012656249999996,58953.0,437925.0,13.461894159958897,0.0743,0.0962,0.7995200000000002,0.23683599999999994
VU0UMbrZqtw,0.7415218579234956,0.16863114754098354,0.08506284153005468,0.17931051912568302,6573.0,104689.0,6.278596605182971,0.02307,0.20661,0.7603200000000002,0.26504599999999995
sq8W8_MLQOI,0.8039800000000001,0.10950666666666663,0.0831933333333333,0.122024,113188.0,619949.0,18.25763086963605,0.09703,0.21641000000000002,0.67655,0.319863
3Scghx_92LM,0.7863138297872337,0.07287765957446811,0.13549202127659568,0.14078031914893613,249243.0,2688003.0,9.272422687028252,0.10007999999999999,0.13178000000000004,0.74812,0.21780899999999992
5pFcPnUik4A,0.7213392226148412,0.1391837455830388,0.1359469964664311,0.17791342756183762,23368.0,171300.0,13.641564506713369,0.04993,0.32376999999999995,0.6063199999999999,0.288903
YwE3pLAWdhM,0.7216915322580639,0.07826411290322577,0.19197580645161288,0.16586149193548377,115829.0,1768640.0,6.549043332730234,0.26761,0.0822,0.6101900000000001,0.38258000000000014
XwDLiycYfTs,0.7933925233644858,0.1082710280373831,0.09522118380062308,0.12629345794392516,45437.0,405702.0,11.199599706188286,0.02805,0.06974,0.9022,0.11529699999999998
-HBjQOifF5Y,0.7768759305210917,0.14651861042183623,0.07412158808933002,0.16000818858560795,20403.0,291770.0,6.99283682352538,0.15495999999999996,0.08501000000000002,0.7500399999999998,0.3078059999999999
7EWGdVTDLi4,0.7624827586206894,0.1458965517241379,0.09162452107279692,0.152022988505747,43870.0,604893.0,7.252522346927473,0.10606999999999997,0.24894,0.64498,0.3708809999999999
oHr3Q_GyDnM,0.7941945392491468,0.09941296928327645,0.10297269624573376,0.14129453924914684,119551.0,1277884.0,9.355387499960873,0.14518000000000003,0.0827,0.76213,0.27384600000000003
anXhU4giOXY,0.7071578947368418,0.19590430622009572,0.09694736842105266,0.20646172248803835,102596.0,1186659.0,8.645786194686089,0.015030000000000002,0.33341999999999994,0.64154,0.326963
w6vXeIAq1PY,0.7609948586118249,0.0677557840616966,0.16867352185089968,0.15684267352185083,138280.0,1254250.0,11.024915288020729,0.16169,0.12752,0.67082,0.2706019999999999
3dI7t6hzs4Y,0.7910811965811965,0.11901282051282053,0.08990598290598291,0.12979487179487179,50055.0,339192.0,14.757128705865705,0.11068,0.07397000000000001,0.7753500000000001,0.23331000000000002
ePKTBDhCiis,0.7375583038869254,0.15834982332155464,0.100547703180212,0.18386325088339214,43437.0,611575.0,7.102481298287209,0.08848,0.13358,0.7479500000000001,0.23540299999999992
SWHQjBmi-lQ,0.7794824902723735,0.0893307392996109,0.1272996108949416,0.16207782101167317,78420.0,1115754.0,7.028430998230792,0.10374000000000003,0.08441999999999997,0.7918699999999999,0.26494300000000004
wTbOqVh6ktQ,0.7065454545454543,0.09259893048128347,0.20087165775401067,0.1539197860962568,90528.0,2023070.0,4.474783373783408,0.0825252525252525,0.42273737373737375,0.47450505050505054,0.3943686868686868
pla6d0PMpeY,0.7647068965517242,0.10951231527093604,0.1257844827586207,0.17711539408866978,33773.0,704437.0,4.7943251135303795,0.10545999999999996,0.10393999999999995,0.78058,0.24654999999999988
6U7uVT_q6Og,0.7216079207920791,0.07906534653465344,0.19536633663366343,0.17914613861386158,91778.0,969988.0,9.461766537317988,0.14025,0.18227000000000004,0.5875300000000001,0.35454500000000005
GH7kTACMcMI,0.7943420195439738,0.11198045602605863,0.09366775244299672,0.14108534201954406,196693.0,2175487.0,9.041331894881468,0.0,0.0,0.0,0.0
IDUYKQHIhxk,0.7509951456310681,0.10917961165048541,0.13983009708737865,0.18151116504854373,37025.0,303762.0,12.188818877937333,0.14424999999999996,0.13207000000000002,0.7236499999999998,0.3574379999999998
3rjloBjRuCE,0.7770402010050247,0.12581909547738693,0.09714572864321608,0.14836482412060295,87059.0,1249218.0,6.969079856358138,0.060090000000000005,0.13044000000000003,0.7795000000000001,0.21583399999999994
940Y57BaYbE,0.8211980982567356,0.1025182250396197,0.07311331220285268,0.12169231378763874,3567.0,42888.0,8.317011751538892,0.016032967032967034,0.4239780219780221,0.5489999999999999,0.4146285714285717
ZZXEMrzzsTU,0.7920732758620688,0.11215517241379315,0.09577586206896554,0.13556767241379306,202337.0,2267848.0,8.921982425629936,0.11344999999999997,0.09400000000000003,0.7925700000000003,0.22134099999999995
pAlMOtJUH5I,0.7156631259484074,0.1560834597875571,0.12825796661608496,0.1918118361153265,36365.0,528399.0,6.882109920722787,0.08315,0.15134999999999998,0.7654799999999998,0.272695
IUaeHCLCTUw,0.7759411764705882,0.10127058823529415,0.12278039215686276,0.1558717647058823,582385.0,4875680.0,11.944692842844486,0.12485000000000002,0.17129999999999998,0.69384,0.28521699999999994
-2PjgVtX_bs,0.7442275641025641,0.13350320512820518,0.122275641025641,0.18114166666666673,244844.0,5101873.0,4.799100252005489,0.11254000000000003,0.14814,0.73932,0.28907399999999994
Jd3QZ4s0WpA,0.7477603305785125,0.0891157024793388,0.1631198347107438,0.1603380165289256,465317.0,4741572.0,9.813559722387428,0.10421000000000002,0.08080999999999998,0.78498,0.20970699999999998
mq_hXLVQHFY,0.7782101004464298,0.1275644531249996,0.09282477678571421,0.14812248883928425,5689.0,69856.0,8.143896014658727,0.0775875,0.1343375,0.7881000000000002,0.2347725
rI8nq6htFio,0.8122521994134901,0.08280058651026392,0.10200586510263927,0.13785777126099696,216711.0,2844920.0,7.617472547558455,0.2971500000000001,0.11945000000000001,0.58341,0.4325299999999998
xFxRQdb1s5c,0.7534478371501274,0.15296692111959295,0.09358269720101779,0.1706402035623411,274145.0,3349545.0,8.184544467979979,0.08121,0.23566000000000004,0.6830999999999997,0.3260540000000001
mv3VQIwdNH4,0.7436044776119405,0.13286940298507458,0.12353358208955223,0.198307462686567,76582.0,1005104.0,7.619311036469858,0.10715000000000004,0.13333999999999996,0.7395,0.27906700000000007
HC2zU8kyVkk,0.7365781249999998,0.07436718750000001,0.17340624999999998,0.1699296875,57741.0,361078.0,15.991281662133943,0.17565000000000008,0.19520000000000004,0.6292,0.364921
g62fwKKhEXA,0.736396957123097,0.1627542646380818,0.099007837713232,0.18684375288151078,32181.0,3132949.0,1.027179184851078,0.06924,0.058709999999999984,0.8620299999999999,0.10108799999999998
Dn6N0i0WbKg,0.8361645021645024,0.10139826839826835,0.062437229437229444,0.11571255411255409,94731.0,692390.0,13.681740059792892,0.08857000000000001,0.17708,0.7143800000000001,0.3159309999999999
31GIiHxtfvg,0.8162824427480918,0.1046679389312977,0.07905725190839695,0.12792137404580153,57018.0,457527.0,12.462215344668184,0.11097,0.10269,0.76638,0.325621
wWzW424wV4E,0.8064558404558404,0.12116524216524213,0.07237891737891738,0.12595584045584043,309477.0,3461936.0,8.939420023940361,0.09923000000000001,0.12450000000000001,0.7662699999999998,0.18892099999999992
iniKHv7NTUk,0.7670048309178744,0.10921256038647345,0.12377777777777776,0.13978164251207725,336196.0,4353773.0,7.7219459994813695,0.019780000000000002,0.20562000000000002,0.7445999999999999,0.20150599999999994
SpxLGjl-nRE,0.7092549019607841,0.1631764705882352,0.1242843137254901,0.16013464052287582,58925.0,398856.0,14.773502216338729,0.16652,0.13286,0.6606100000000003,0.28787099999999993
oqA1tlQ4SJU,0.7837882352941178,0.15097647058823532,0.06523529411764706,0.16499647058823522,2481.0,35439.0,7.0007618725133325,0.08428999999999999,0.08849999999999998,0.8171999999999998,0.21214499999999994
63E4vJmBe-s,0.7698896103896102,0.0872012987012987,0.13642857142857143,0.14636038961038955,33883.0,307780.0,11.008837481317824,0.11137999999999999,0.10857000000000001,0.76005,0.24363299999999996
TSTmv1djJLE,0.6849767216294845,0.23553637245392803,0.07754219204655678,0.22903549951503402,10705.0,70340.0,15.218936593687802,0.019340000000000006,0.4062900000000001,0.5343699999999999,0.4944189999999998
ZiL45JyitnA,0.8117037037037028,0.11276155202821872,0.07377142857142859,0.12801326278659514,7335.0,43017.0,17.05139828439919,0.011549999999999998,0.2588899999999999,0.70955,0.29567400000000005
QylgipRzkWI,0.7233051146384484,0.19398941798941813,0.08269664902998233,0.18181516754850122,71009.0,796844.0,8.911279999598415,0.0,0.0,0.0,0.0
ZyTTq8OVqT4,0.6886239316239315,0.15027350427350428,0.15255555555555556,0.2022136752136752,6269.0,187402.0,3.345215099091792,0.11764,0.13705,0.7453200000000001,0.27222099999999994
ixZZcCcZkxQ,0.8488414096916298,0.06793832599118944,0.08322466960352422,0.10497797356828194,102227.0,981710.0,10.413156634851433,0.0,0.0,0.0,0.0
rokGy0huYEA,0.7745974025974025,0.13283116883116886,0.07957142857142858,0.18166753246753242,268008.0,243849612.0,0.10990708486343624,0.00075,0.014570000000000001,0.92468,0.029469000000000002
EE9Els4WOls,0.7670284237726102,0.1362790697674418,0.09152971576227385,0.15944547803617565,25055.0,219021.0,11.439542326991475,0.08815,0.14465000000000006,0.7571500000000002,0.31340100000000004
K9ehE0S1IwA,0.6743138173302093,0.15080269320843098,0.17429742388758784,0.20557113583138084,131226.0,1335250.0,9.827822505148848,0.06437999999999999,0.32506999999999997,0.61053,0.4919999999999999
nY5zMj4WKWY,0.6726370519939416,0.1574659262998486,0.16837960625946496,0.2121421504290748,75060.0,648905.0,11.567178554642052,0.09665999999999998,0.3566100000000001,0.5267199999999999,0.48210099999999984
iF-kPyOCdwc,0.8158878048780486,0.10546585365853657,0.07620731707317073,0.12268268292682918,54363.0,408703.0,13.301345965162966,0.05989,0.12270000000000002,0.7973999999999998,0.22185399999999997
e2uqEhaDTqY,0.7532972136222913,0.17167801857585135,0.06881733746130028,0.17326253869969052,127428.0,1877426.0,6.787378037802822,0.02311,0.33664,0.6302400000000001,0.36018400000000006
AmZGIFodGE8,0.7155720930232558,0.21280465116279063,0.06231162790697673,0.18321116279069777,349481.0,4255817.0,8.211842755456825,0.052860000000000004,0.3062500000000001,0.6109000000000001,0.37646100000000016
w4M7FWNOrZI,0.7562338308457711,0.15241542288557214,0.08886815920398004,0.16308407960199006,20515.0,202935.0,10.109148249439476,0.07383999999999999,0.23918999999999996,0.68695,0.362565
6ajMwHF3N4E,0.7335348837209302,0.11790697674418603,0.14854651162790697,0.16772267441860467,110338.0,936217.0,11.785515537530294,0.048620000000000003,0.10926,0.8321199999999997,0.16918399999999997
MvRiOuFnlBo,0.8110000000000002,0.09412820512820513,0.09487179487179487,0.20361794871794875,38222.0,639492.0,5.976931689528564,0.043179999999999996,0.053520000000000005,0.8733,0.10171299999999998
5nXvMTEycK8,0.7807107692307693,0.1177138461538461,0.09541846153846151,0.13693046153846164,228890.0,1988558.0,11.510350716448803,0.04826000000000001,0.05870999999999998,0.8730099999999998,0.145139
FI3zhonxQRc,0.7225910364145658,0.1696302521008403,0.10778431372549017,0.2029890756302524,33530.0,398411.0,8.4159322910261,0.07258999999999999,0.13907000000000003,0.77835,0.25666999999999995
UXSMZ8VQvFY,0.7600664206642067,0.07887084870848711,0.15737638376383753,0.14655129151291518,545810.0,5156067.0,10.585781759624147,0.05638,0.21417000000000008,0.6994600000000003,0.27830799999999994
3BXRS8_HfMA,0.7368424657534243,0.14290182648401828,0.11797488584474886,0.1861358447488583,29953.0,366386.0,8.175257788234267,0.10043999999999997,0.14822,0.7413000000000001,0.3111419999999999
0rc-nmEL4uE,0.7826675461741421,0.13927968337730862,0.07542216358839049,0.14088839050131918,15449.0,118199.0,13.070330544251643,0.03544,0.07962,0.87495,0.13563399999999998
Lnn-Pi1BmIc,0.7705338253382525,0.15246371463714636,0.07207626076260758,0.15136888068880694,30861.0,161407.0,19.119988600246582,0.06949999999999998,0.20524,0.7252800000000004,0.29881499999999994
qQBiDfneQn0,0.7248888888888888,0.1602777777777778,0.11486111111111114,0.2845805555555556,28587.0,567367.0,5.038537666096195,0.0787,0.14159,0.75972,0.20922400000000002
zCAN7R27bsE,0.7569444444444443,0.1636722222222221,0.07938333333333335,0.16202444444444442,151087.0,1197767.0,12.614055989186545,0.11077,0.17274000000000003,0.71649,0.3239249999999999
QFVO1Pp_ZYQ,0.6773235294117648,0.07201470588235294,0.2359411764705883,0.15121470588235292,15786.0,272669.0,5.789437009707741,0.09038000000000002,0.22401999999999997,0.6455900000000004,0.4064670000000001
5eYL1F-TygQ,0.7753609154929572,0.10206161971830988,0.12257922535211252,0.14974190140845084,154790.0,1832353.0,8.4476080755182,0.09630000000000001,0.13935000000000003,0.7643400000000001,0.21789800000000004
5r2TMwhG1Bk,0.7208350515463917,0.21317525773195872,0.06601030927835053,0.3126731958762886,13192.0,81932.0,16.101157057071717,0.10184000000000003,0.14946999999999996,0.7386800000000001,0.317721
EFzeA2zZVwk,0.8586292134831458,0.07966292134831464,0.06171348314606742,0.10351404494382022,18758.0,220160.0,8.520167151162791,0.11990000000000002,0.11910999999999998,0.7210300000000001,0.21973299999999998
