ID,Neutral Score,Positive Score,Negative Score,Compund Score,Likes,Views,Like/Views,Comment Score Neg,Comment Score Pos,Comment Score Neu,Comment Score Compund
EuD-UtErXn8,0.8496963696369639,0.13247854785478544,0.017821782178217824,0.08673201320132014,58693.0,1985695.0,2.9557912972536062,0.04183,0.25603999999999993,0.6921300000000002,0.2178080000000001
4czjS9h4Fpg,0.9378666666666666,0.06213333333333334,0.0,0.09160333333333334,384644.0,17162232.0,2.2412236357135833,0.024239999999999998,0.20701000000000008,0.7687500000000002,0.22063699999999997
ODY6JWzS8WU,0.8651854838709679,0.12907258064516128,0.005741935483870968,0.10163709677419354,298276.0,13667887.0,2.182312452539299,0.06496,0.18479000000000004,0.75028,0.12106000000000001
FsBLNg6l9Gk,0.87226,0.10774,0.0,0.06942200000000001,320728.0,4339281.0,7.391270581462689,0.026510000000000002,0.07760999999999998,0.8458799999999997,0.057492
IYP1WZDPcDc,0.8292727272727273,0.17072727272727273,0.0,0.09405000000000001,412240.0,9502436.0,4.3382560008823,0.010090000000000002,0.12908,0.86083,0.113537
CuKr7jFLd0w,0.9713846153846154,0.028615384615384615,0.0,0.016938461538461538,23996.0,420291.0,5.709377550316328,0.0191,0.17282999999999993,0.7980700000000002,0.17042
I373W1fctsg,0.8692140672782871,0.11111926605504585,0.019666666666666666,0.06460703363914375,50526.0,1507030.0,3.352687073250035,0.09413000000000002,0.10154,0.8043500000000001,0.028399999999999998
WC3W5kvRgWI,0.8901379310344828,0.10986206896551724,0.0,0.048128448275862074,60395.0,616185.0,9.80143950274674,0.00355,0.20303999999999994,0.79342,0.16688099999999997
6pf2KJD5qf0,0.7920178571428573,0.1686361607142857,0.03934598214285715,0.10817209821428561,119697.0,2838699.0,4.216614723857655,0.06608,0.21584,0.7180699999999999,0.20618200000000006
i2P5w0fuaao,0.9193548387096774,0.08064516129032258,0.0,0.03326935483870967,42021.0,784039.0,5.359554818063898,0.06431,0.19033000000000005,0.73536,0.11525899999999999
Z1rCDwz-yg4,0.8150092378752885,0.1440115473441108,0.04098152424942263,0.07436789838337184,260442.0,5336170.0,4.8806915821647365,0.0426,0.16560999999999995,0.7917999999999998,0.21488800000000005
aQG-Cp8I0xQ,0.7967105263157896,0.19730263157894734,0.0059868421052631585,0.1426105263157895,142398.0,2838179.0,5.017231118967479,0.03478,0.20637,0.7588499999999999,0.14622900000000003
Jjny4kt1bto,0.8017021276595743,0.1345744680851064,0.06372340425531915,0.053168085106382976,61492.0,1153978.0,5.328697774134342,0.0525,0.2858300000000001,0.6616800000000002,0.19863800000000004
TFjYnni6uNw,0.8387777777777777,0.16122222222222224,0.0,0.15576666666666666,49903.0,790061.0,6.316347725049079,0.04614,0.08352000000000002,0.8603500000000001,0.02672700000000001
w8Smd0TSIQU,0.73625,0.26375,0.0,0.16331666666666667,5976.0,96217.0,6.210960641050958,0.026949999999999998,0.07258999999999999,0.9004599999999999,0.09302999999999999
J2p4ccl2IOw,0.9168620689655174,0.08313793103448276,0.0,0.06137931034482759,225014.0,2388196.0,9.421923493716596,0.01069,0.12991000000000003,0.8593899999999997,0.09721500000000001
VrKW58MS12g,0.7991349431818183,0.12455823863636359,0.07346732954545455,0.034571164772727286,2549984.0,80662077.0,3.1613170585726427,0.024939999999999997,0.12478,0.8202700000000002,0.054631999999999986
_0Mjssdnzi8,0.8656666666666667,0.13433333333333333,0.0,0.0827611111111111,22721.0,426524.0,5.327015595839859,0.019209999999999998,0.10282999999999999,0.8779600000000002,0.096682
fsQyANWead0,0.8171666666666666,0.15966666666666665,0.02316666666666667,0.12194166666666666,14093.0,2409559.0,0.5848788097739047,0.01707,0.060180000000000004,0.90274,0.038629
mV8MRMu3yl4,0.8684358974358974,0.11305128205128205,0.01851282051282051,0.08346153846153846,20730.0,1023187.0,2.026022613657132,0.07552,0.18444999999999998,0.7400399999999998,0.172525
r4NyczYTQuk,1.0,0.0,0.0,0.0,48404.0,3231996.0,1.4976503683791689,0.00444,0.16876999999999998,0.8267900000000001,0.11831300000000004
J8SzUp99uFM,0.8148181818181819,0.1610909090909091,0.024090909090909093,0.09694545454545453,17438.0,2009489.0,0.867782804484125,0.10099000000000002,0.1433,0.7457199999999999,0.031046999999999988
E-51Kc42hoQ,0.8328847117794487,0.14894548872180444,0.01817042606516291,0.11093834586466168,59713.0,2696081.0,2.2148073444380936,0.12815000000000001,0.14314,0.72871,0.023868999999999935
Mm27tNiOqdg,0.8674063745019921,0.1208406374501992,0.007768924302788845,0.08166772908366533,52601.0,3672635.0,1.432241428837878,0.07700000000000001,0.22624000000000002,0.6967700000000001,0.17103300000000002
